REF_DATE,GEO,DGUID,Sector,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,Canada,2016A000011124,Personal services and private households [BS81A00],Cubic metres,72,thousands,3,v86719773,1.72,5971,,,,0
2017,Canada,2016A000011124,Professional and similar organisations [BS81300],Cubic metres,72,thousands,3,v86719774,1.73,1463,,,,0
2017,Canada,2016A000011124,Repair and maintenance [FC11000],Cubic metres,72,thousands,3,v86719775,1.74,0,,,,0
2017,Canada,2016A000011124,Operating supplies [FC12000],Cubic metres,72,thousands,3,v86719776,1.75,0,,,,0
2017,Canada,2016A000011124,Office supplies [FC13000],Cubic metres,72,thousands,3,v86719777,1.76,0,,,,0
2017,Canada,2016A000011124,"Advertising, promotion, meals, entertainment, and travel [FC20000]",Cubic metres,72,thousands,3,v86719778,1.77,0,,,,0
2017,Canada,2016A000011124,Transportation margins [FC30000],Cubic metres,72,thousands,3,v86719779,1.78,0,,,,0
2017,Canada,2016A000011124,Non-profit education services [NP61000],Cubic metres,72,thousands,3,v86719780,1.79,12959,,,,0
2017,Canada,2016A000011124,Non-profit social assistance [NP62400],Cubic metres,72,thousands,3,v86719781,1.8,18138,,,,0
2017,Canada,2016A000011124,"Non-profit arts, entertainment and recreation [NP71000]",Cubic metres,72,thousands,3,v86719782,1.81,6503,,,,0
2017,Canada,2016A000011124,Religious organizations [NP81310],Cubic metres,72,thousands,3,v86719783,1.82,43548,,,,0
2017,Canada,2016A000011124,Miscellaneous non-profit institutions serving households [NPA0000],Cubic metres,72,thousands,3,v86719784,1.83,94601,,,,0
2017,Canada,2016A000011124,Educational services (except universities) [GS611B0],Cubic metres,72,thousands,3,v86719785,1.84,10201,,,,0
2017,Canada,2016A000011124,Universities [GS61130],Cubic metres,72,thousands,3,v86719786,1.85,13469,,,,0
2017,Canada,2016A000011124,Hospitals [GS62200],Cubic metres,72,thousands,3,v86719787,1.86,44546,,,,0
2017,Canada,2016A000011124,Nursing and residential care facilities [GS62300],Cubic metres,72,thousands,3,v86719788,1.87,1807,,,,0
2017,Canada,2016A000011124,Other federal government services [GS91100],Cubic metres,72,thousands,3,v86719789,1.88,5675,,,,0
2017,Canada,2016A000011124,Other provincial and territorial government services [GS91200],Cubic metres,72,thousands,3,v86719790,1.89,13891,,,,0
2017,Canada,2016A000011124,Other municipal government services [GS91300],Cubic metres,72,thousands,3,v86719791,1.9,48218,,,,0
2017,Canada,2016A000011124,Other aboriginal government services [GS91400],Cubic metres,72,thousands,3,v86719792,1.91,13644,,,,0
2017,Canada,2016A000011124,Households,Cubic metres,72,thousands,3,v86719793,1.92,2968052,,,,0
