"REF_DATE","GEO","DGUID","Variable","Product category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","British Columbia","2021A000259","Sorted and baled plastic waste and scrap sent for further processing","Textiles","Tonnes","287","units","0","v1331408050","11.10.13","450","","","","0"
"2017","British Columbia","2021A000259","Sorted and baled plastic waste and scrap sent for further processing","Vehicles","Tonnes","287","units","0","v1331408051","11.10.14","1071","","","","0"
"2017","British Columbia","2021A000259","Sorted and baled plastic waste and scrap sent for further processing","Other products","Tonnes","287","units","0","v1331408052","11.10.15","1688","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Total, all product categories","Tonnes","287","units","0","v1331408053","11.11.1","119278","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Construction materials","Tonnes","287","units","0","v1331408054","11.11.2","168","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331408055","11.11.3","4011","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Packaging","Tonnes","287","units","0","v1331408056","11.11.7","8667","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Agriculture film","Tonnes","287","units","0","v1331408057","11.11.12","97","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Textiles","Tonnes","287","units","0","v1331408058","11.11.13","63","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Vehicles","Tonnes","287","units","0","v1331408059","11.11.14","106037","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by primary processors","Other products","Tonnes","287","units","0","v1331408060","11.11.15","236","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331408061","11.12.1","-10412","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331408062","11.12.2","-107","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331408063","11.12.3","-309","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331408064","11.12.7","-9730","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331408065","11.12.12","0","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331408066","11.12.13","","..","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331408067","11.12.14","0","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Other products","Tonnes","287","units","0","v1331408068","11.12.15","-265","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Total, all product categories","Tonnes","287","units","0","v1331408069","11.13.1","53193","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Construction materials","Tonnes","287","units","0","v1331408070","11.13.2","878","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408071","11.13.3","5155","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Packaging","Tonnes","287","units","0","v1331408072","11.13.7","44756","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Agriculture film","Tonnes","287","units","0","v1331408073","11.13.12","381","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Textiles","Tonnes","287","units","0","v1331408074","11.13.13","","..","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Vehicles","Tonnes","287","units","0","v1331408075","11.13.14","910","","","","0"
"2017","British Columbia","2021A000259","Recycled plastic pellets and flakes ready for use in production of new products","Other products","Tonnes","287","units","0","v1331408076","11.13.15","1114","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Total, all product categories","Tonnes","287","units","0","v1331408077","11.14.1","11193","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Construction materials","Tonnes","287","units","0","v1331408078","11.14.2","219","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331408079","11.14.3","1134","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Packaging","Tonnes","287","units","0","v1331408080","11.14.7","9309","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Agriculture film","Tonnes","287","units","0","v1331408081","11.14.12","62","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Textiles","Tonnes","287","units","0","v1331408082","11.14.13","","..","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Vehicles","Tonnes","287","units","0","v1331408083","11.14.14","161","","","","0"
"2017","British Columbia","2021A000259","Residual plastic waste and scrap sent for disposal by final processors","Other products","Tonnes","287","units","0","v1331408084","11.14.15","309","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331408085","11.15.1","430472","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331408086","11.15.2","19731","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331408087","11.15.3","14164","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331408088","11.15.7","157547","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331408089","11.15.12","2160","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331408090","11.15.13","25648","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331408091","11.15.14","106197","","","","0"
"2017","British Columbia","2021A000259","Total disposed plastic waste and scrap","Other products","Tonnes","287","units","0","v1331408092","11.15.15","105025","","","","0"
"2017","British Columbia","2021A000259","Net trade (imports less exports) of disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1581130238","11.18.1","-80836","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Total, all product categories","Tonnes","287","units","0","v1331408093","12.1.1","1613","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Construction materials","Tonnes","287","units","0","v1331408094","12.1.2","1328","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408095","12.1.3","14","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Packaging","Tonnes","287","units","0","v1331408096","12.1.7","118","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Agriculture film","Tonnes","287","units","0","v1331408097","12.1.12","0","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Textiles","Tonnes","287","units","0","v1331408098","12.1.13","3","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Vehicles","Tonnes","287","units","0","v1331408099","12.1.14","0","","","","0"
"2017","Yukon","2021A000260","Plastic in domestically produced products","Other products","Tonnes","287","units","0","v1331408100","12.1.15","151","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Total, all product categories","Tonnes","287","units","0","v1331408101","12.2.1","6424","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Construction materials","Tonnes","287","units","0","v1331408102","12.2.2","663","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408103","12.2.3","733","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Packaging","Tonnes","287","units","0","v1331408104","12.2.7","2353","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Agriculture film","Tonnes","287","units","0","v1331408105","12.2.12","28","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Textiles","Tonnes","287","units","0","v1331408106","12.2.13","259","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Vehicles","Tonnes","287","units","0","v1331408107","12.2.14","1121","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of newly produced products","Other products","Tonnes","287","units","0","v1331408108","12.2.15","1268","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Total, all product categories","Tonnes","287","units","0","v1331408109","12.3.1","8037","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Construction materials","Tonnes","287","units","0","v1331408110","12.3.2","1991","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Electrical and electronic equipment","Tonnes","287","units","0","v1331408111","12.3.3","747","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Packaging","Tonnes","287","units","0","v1331408112","12.3.7","2470","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Agriculture film","Tonnes","287","units","0","v1331408113","12.3.12","28","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Textiles","Tonnes","287","units","0","v1331408114","12.3.13","261","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Vehicles","Tonnes","287","units","0","v1331408115","12.3.14","1121","","","","0"
"2017","Yukon","2021A000260","Plastic in products produced for Canadian consumption","Other products","Tonnes","287","units","0","v1331408116","12.3.15","1418","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Total, all product categories","Tonnes","287","units","0","v1331408117","12.4.1","2913","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Construction materials","Tonnes","287","units","0","v1331408118","12.4.2","1682","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Electrical and electronic equipment","Tonnes","287","units","0","v1331408119","12.4.3","129","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Packaging","Tonnes","287","units","0","v1331408120","12.4.7","647","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Agriculture film","Tonnes","287","units","0","v1331408121","12.4.12","23","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Textiles","Tonnes","287","units","0","v1331408122","12.4.13","-93","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Vehicles","Tonnes","287","units","0","v1331408123","12.4.14","298","","","","0"
"2017","Yukon","2021A000260","Net stock of plastic in products that remain in use at the end of each year","Other products","Tonnes","287","units","0","v1331408124","12.4.15","227","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Total, all product categories","Tonnes","287","units","0","v1331408125","12.5.1","5124","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Construction materials","Tonnes","287","units","0","v1331408126","12.5.2","309","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408127","12.5.3","618","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Packaging","Tonnes","287","units","0","v1331408128","12.5.7","1823","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Agriculture film","Tonnes","287","units","0","v1331408129","12.5.12","5","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Textiles","Tonnes","287","units","0","v1331408130","12.5.13","355","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Vehicles","Tonnes","287","units","0","v1331408131","12.5.14","824","","","","0"
"2017","Yukon","2021A000260","Total discarded plastic in products","Other products","Tonnes","287","units","0","v1331408132","12.5.15","1191","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Total, all product categories","Tonnes","287","units","0","v1331408133","12.6.1","200","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Construction materials","Tonnes","287","units","0","v1331408134","12.6.2","3","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Electrical and electronic equipment","Tonnes","287","units","0","v1331408135","12.6.3","6","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Packaging","Tonnes","287","units","0","v1331408136","12.6.7","16","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Agriculture film","Tonnes","287","units","0","v1331408137","12.6.12","0","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Textiles","Tonnes","287","units","0","v1331408138","12.6.13","3","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Vehicles","Tonnes","287","units","0","v1331408139","12.6.14","165","","","","0"
"2017","Yukon","2021A000260","Plastic leaked permanently into the environment","Other products","Tonnes","287","units","0","v1331408140","12.6.15","7","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Total, all product categories","Tonnes","287","units","0","v1331408141","12.7.1","4925","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Construction materials","Tonnes","287","units","0","v1331408142","12.7.2","306","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Electrical and electronic equipment","Tonnes","287","units","0","v1331408143","12.7.3","612","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Packaging","Tonnes","287","units","0","v1331408144","12.7.7","1807","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Agriculture film","Tonnes","287","units","0","v1331408145","12.7.12","5","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Textiles","Tonnes","287","units","0","v1331408146","12.7.13","352","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Vehicles","Tonnes","287","units","0","v1331408147","12.7.14","659","","","","0"
"2017","Yukon","2021A000260","Collected plastic sent directly for disposal or diversion","Other products","Tonnes","287","units","0","v1331408148","12.7.15","1184","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Total, all product categories","Tonnes","287","units","0","v1331408149","12.8.1","1221","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Construction materials","Tonnes","287","units","0","v1331408150","12.8.2","0","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331408151","12.8.3","68","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Packaging","Tonnes","287","units","0","v1331408152","12.8.7","454","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Agriculture film","Tonnes","287","units","0","v1331408153","12.8.12","0","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Textiles","Tonnes","287","units","0","v1331408154","12.8.13","28","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Vehicles","Tonnes","287","units","0","v1331408155","12.8.14","659","","","","0"
"2017","Yukon","2021A000260","Diverted plastic waste and scrap sent for material recovery","Other products","Tonnes","287","units","0","v1331408156","12.8.15","12","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Total, all product categories","Tonnes","287","units","0","v1331408157","12.9.1","3703","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Construction materials","Tonnes","287","units","0","v1331408158","12.9.2","306","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331408159","12.9.3","545","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Packaging","Tonnes","287","units","0","v1331408160","12.9.7","1353","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Agriculture film","Tonnes","287","units","0","v1331408161","12.9.12","5","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Textiles","Tonnes","287","units","0","v1331408162","12.9.13","323","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Vehicles","Tonnes","287","units","0","v1331408163","12.9.14","0","","","","0"
"2017","Yukon","2021A000260","Disposed plastic waste and scrap not diverted for material recovery","Other products","Tonnes","287","units","0","v1331408164","12.9.15","1171","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Total, all product categories","Tonnes","287","units","0","v1331408165","12.10.1","479","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Construction materials","Tonnes","287","units","0","v1331408166","12.10.2","0","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Electrical and electronic equipment","Tonnes","287","units","0","v1331408167","12.10.3","39","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Packaging","Tonnes","287","units","0","v1331408168","12.10.7","398","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Agriculture film","Tonnes","287","units","0","v1331408169","12.10.12","0","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Textiles","Tonnes","287","units","0","v1331408170","12.10.13","25","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Vehicles","Tonnes","287","units","0","v1331408171","12.10.14","7","","","","0"
"2017","Yukon","2021A000260","Sorted and baled plastic waste and scrap sent for further processing","Other products","Tonnes","287","units","0","v1331408172","12.10.15","11","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Total, all product categories","Tonnes","287","units","0","v1331408173","12.11.1","742","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Construction materials","Tonnes","287","units","0","v1331408174","12.11.2","0","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331408175","12.11.3","29","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Packaging","Tonnes","287","units","0","v1331408176","12.11.7","56","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Agriculture film","Tonnes","287","units","0","v1331408177","12.11.12","0","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Textiles","Tonnes","287","units","0","v1331408178","12.11.13","3","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Vehicles","Tonnes","287","units","0","v1331408179","12.11.14","652","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by primary processors","Other products","Tonnes","287","units","0","v1331408180","12.11.15","2","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331408181","12.12.1","0","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331408182","12.12.2","0","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331408183","12.12.3","0","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331408184","12.12.7","0","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331408185","12.12.12","0","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331408186","12.12.13","","..","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331408187","12.12.14","0","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Other products","Tonnes","287","units","0","v1331408188","12.12.15","0","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Total, all product categories","Tonnes","287","units","0","v1331408189","12.13.1","374","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Construction materials","Tonnes","287","units","0","v1331408190","12.13.2","0","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408191","12.13.3","32","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Packaging","Tonnes","287","units","0","v1331408192","12.13.7","329","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Agriculture film","Tonnes","287","units","0","v1331408193","12.13.12","0","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Textiles","Tonnes","287","units","0","v1331408194","12.13.13","","..","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Vehicles","Tonnes","287","units","0","v1331408195","12.13.14","4","","","","0"
"2017","Yukon","2021A000260","Recycled plastic pellets and flakes ready for use in production of new products","Other products","Tonnes","287","units","0","v1331408196","12.13.15","9","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Total, all product categories","Tonnes","287","units","0","v1331408197","12.14.1","81","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Construction materials","Tonnes","287","units","0","v1331408198","12.14.2","0","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331408199","12.14.3","7","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Packaging","Tonnes","287","units","0","v1331408200","12.14.7","69","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Agriculture film","Tonnes","287","units","0","v1331408201","12.14.12","0","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Textiles","Tonnes","287","units","0","v1331408202","12.14.13","","..","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Vehicles","Tonnes","287","units","0","v1331408203","12.14.14","2","","","","0"
"2017","Yukon","2021A000260","Residual plastic waste and scrap sent for disposal by final processors","Other products","Tonnes","287","units","0","v1331408204","12.14.15","2","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331408205","12.15.1","4526","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331408206","12.15.2","306","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331408207","12.15.3","581","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331408208","12.15.7","1478","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331408209","12.15.12","5","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331408210","12.15.13","327","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331408211","12.15.14","654","","","","0"
"2017","Yukon","2021A000260","Total disposed plastic waste and scrap","Other products","Tonnes","287","units","0","v1331408212","12.15.15","1175","","","","0"
"2017","Yukon","2021A000260","Net trade (imports less exports) of disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1581130239","12.18.1","0","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Total, all product categories","Tonnes","287","units","0","v1331408213","13.1.1","205","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Construction materials","Tonnes","287","units","0","v1331408214","13.1.2","108","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408215","13.1.3","0","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Packaging","Tonnes","287","units","0","v1331408216","13.1.7","0","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Agriculture film","Tonnes","287","units","0","v1331408217","13.1.12","0","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Textiles","Tonnes","287","units","0","v1331408218","13.1.13","4","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Vehicles","Tonnes","287","units","0","v1331408219","13.1.14","0","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in domestically produced products","Other products","Tonnes","287","units","0","v1331408220","13.1.15","92","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Total, all product categories","Tonnes","287","units","0","v1331408221","13.2.1","13417","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Construction materials","Tonnes","287","units","0","v1331408222","13.2.2","3413","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408223","13.2.3","1531","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Packaging","Tonnes","287","units","0","v1331408224","13.2.7","3659","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Agriculture film","Tonnes","287","units","0","v1331408225","13.2.12","65","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Textiles","Tonnes","287","units","0","v1331408226","13.2.13","537","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Vehicles","Tonnes","287","units","0","v1331408227","13.2.14","1815","","","","0"
"2017","Northwest Territories","2021A000261","Net trade (imports less exports) of newly produced products","Other products","Tonnes","287","units","0","v1331408228","13.2.15","2398","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Total, all product categories","Tonnes","287","units","0","v1331408229","13.3.1","13622","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Construction materials","Tonnes","287","units","0","v1331408230","13.3.2","3521","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Electrical and electronic equipment","Tonnes","287","units","0","v1331408231","13.3.3","1531","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Packaging","Tonnes","287","units","0","v1331408232","13.3.7","3659","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Agriculture film","Tonnes","287","units","0","v1331408233","13.3.12","65","","","","0"
